ForecastDate,Date,CountryCode,CountryName,Estimated,Confirmed,ForecastChart
2020-03-19,2020-03-16,PL,Poland,133.501,125,charts/2020-03-19_PL.svg
2020-03-19,2020-03-17,PL,Poland,176.933,177,charts/2020-03-19_PL.svg
2020-03-19,2020-03-18,PL,Poland,229.336,238,charts/2020-03-19_PL.svg
2020-03-19,2020-03-19,PL,Poland,291.228,287,charts/2020-03-19_PL.svg
2020-03-19,2020-03-20,PL,Poland,362.909,,charts/2020-03-19_PL.svg
2020-03-19,2020-03-21,PL,Poland,444.439,,charts/2020-03-19_PL.svg
2020-03-19,2020-03-22,PL,Poland,535.640,,charts/2020-03-19_PL.svg
2020-03-19,2020-03-07,PS,Palestine,14.790,16,charts/2020-03-19_PS.svg
2020-03-19,2020-03-08,PS,Palestine,19.069,19,charts/2020-03-19_PS.svg
2020-03-19,2020-03-10,PS,Palestine,23.263,20,charts/2020-03-19_PS.svg
2020-03-19,2020-03-11,PS,Palestine,27.179,29,charts/2020-03-19_PS.svg
2020-03-19,2020-03-12,PS,Palestine,30.698,30,charts/2020-03-19_PS.svg
2020-03-19,2020-03-14,PS,Palestine,33.766,35,charts/2020-03-19_PS.svg
2020-03-19,2020-03-15,PS,Palestine,36.379,38,charts/2020-03-19_PS.svg
2020-03-19,2020-03-16,PS,Palestine,38.564,38,charts/2020-03-19_PS.svg
2020-03-19,2020-03-17,PS,Palestine,40.365,39,charts/2020-03-19_PS.svg
2020-03-19,2020-03-18,PS,Palestine,41.832,41,charts/2020-03-19_PS.svg
2020-03-19,2020-03-19,PS,Palestine,43.018,44,charts/2020-03-19_PS.svg
2020-03-19,2020-03-20,PS,Palestine,43.969,,charts/2020-03-19_PS.svg
2020-03-19,2020-03-21,PS,Palestine,44.728,,charts/2020-03-19_PS.svg
2020-03-19,2020-03-22,PS,Palestine,45.331,,charts/2020-03-19_PS.svg
2020-03-19,2020-03-07,PT,Portugal,11.417,13,charts/2020-03-19_PT.svg
2020-03-19,2020-03-08,PT,Portugal,15.993,21,charts/2020-03-19_PT.svg
2020-03-19,2020-03-09,PT,Portugal,22.396,30,charts/2020-03-19_PT.svg
2020-03-19,2020-03-10,PT,Portugal,31.354,39,charts/2020-03-19_PT.svg
2020-03-19,2020-03-11,PT,Portugal,43.881,41,charts/2020-03-19_PT.svg
2020-03-19,2020-03-12,PT,Portugal,61.394,59,charts/2020-03-19_PT.svg
2020-03-19,2020-03-13,PT,Portugal,85.871,78,charts/2020-03-19_PT.svg
2020-03-19,2020-03-14,PT,Portugal,120.069,112,charts/2020-03-19_PT.svg
2020-03-19,2020-03-15,PT,Portugal,167.836,169,charts/2020-03-19_PT.svg
2020-03-19,2020-03-16,PT,Portugal,234.534,245,charts/2020-03-19_PT.svg
2020-03-19,2020-03-17,PT,Portugal,327.638,331,charts/2020-03-19_PT.svg
2020-03-19,2020-03-18,PT,Portugal,457.563,448,charts/2020-03-19_PT.svg
2020-03-19,2020-03-19,PT,Portugal,638.815,642,charts/2020-03-19_PT.svg
2020-03-19,2020-03-20,PT,Portugal,891.594,,charts/2020-03-19_PT.svg
2020-03-19,2020-03-21,PT,Portugal,1244.019,,charts/2020-03-19_PT.svg
2020-03-19,2020-03-22,PT,Portugal,1735.223,,charts/2020-03-19_PT.svg
2020-03-19,2020-03-07,QA,Qatar,0.000,11,charts/2020-03-19_QA.svg
2020-03-19,2020-03-08,QA,Qatar,0.000,12,charts/2020-03-19_QA.svg
2020-03-19,2020-03-09,QA,Qatar,0.003,15,charts/2020-03-19_QA.svg
2020-03-19,2020-03-10,QA,Qatar,3.840,18,charts/2020-03-19_QA.svg
2020-03-19,2020-03-11,QA,Qatar,67.743,24,charts/2020-03-19_QA.svg
2020-03-19,2020-03-12,QA,Qatar,209.125,262,charts/2020-03-19_QA.svg
2020-03-19,2020-03-14,QA,Qatar,325.586,320,charts/2020-03-19_QA.svg
2020-03-19,2020-03-15,QA,Qatar,387.413,337,charts/2020-03-19_QA.svg
2020-03-19,2020-03-16,QA,Qatar,414.791,401,charts/2020-03-19_QA.svg
2020-03-19,2020-03-17,QA,Qatar,426.065,439,charts/2020-03-19_QA.svg
2020-03-19,2020-03-18,QA,Qatar,430.576,442,charts/2020-03-19_QA.svg
2020-03-19,2020-03-19,QA,Qatar,432.361,452,charts/2020-03-19_QA.svg
2020-03-19,2020-03-20,QA,Qatar,433.064,,charts/2020-03-19_QA.svg
2020-03-19,2020-03-21,QA,Qatar,433.340,,charts/2020-03-19_QA.svg
2020-03-19,2020-03-22,QA,Qatar,433.449,,charts/2020-03-19_QA.svg
2020-03-19,2020-03-08,RO,Romania,7.212,13,charts/2020-03-19_RO.svg
2020-03-19,2020-03-09,RO,Romania,12.320,15,charts/2020-03-19_RO.svg
2020-03-19,2020-03-10,RO,Romania,19.891,17,charts/2020-03-19_RO.svg
2020-03-19,2020-03-11,RO,Romania,30.529,25,charts/2020-03-19_RO.svg
2020-03-19,2020-03-12,RO,Romania,44.783,45,charts/2020-03-19_RO.svg
2020-03-19,2020-03-13,RO,Romania,63.088,64,charts/2020-03-19_RO.svg
2020-03-19,2020-03-14,RO,Romania,85.716,89,charts/2020-03-19_RO.svg
2020-03-19,2020-03-15,RO,Romania,112.751,113,charts/2020-03-19_RO.svg
2020-03-19,2020-03-16,RO,Romania,144.080,139,charts/2020-03-19_RO.svg
2020-03-19,2020-03-17,RO,Romania,179.408,184,charts/2020-03-19_RO.svg
2020-03-19,2020-03-18,RO,Romania,218.285,217,charts/2020-03-19_RO.svg
2020-03-19,2020-03-19,RO,Romania,260.141,260,charts/2020-03-19_RO.svg
2020-03-19,2020-03-20,RO,Romania,304.333,,charts/2020-03-19_RO.svg
2020-03-19,2020-03-21,RO,Romania,350.182,,charts/2020-03-19_RO.svg
2020-03-19,2020-03-22,RO,Romania,397.010,,charts/2020-03-19_RO.svg
2020-03-19,2020-03-09,SA,Saudi Arabia,8.953,11,charts/2020-03-19_SA.svg
2020-03-19,2020-03-10,SA,Saudi Arabia,16.804,15,charts/2020-03-19_SA.svg
2020-03-19,2020-03-11,SA,Saudi Arabia,27.952,20,charts/2020-03-19_SA.svg
2020-03-19,2020-03-12,SA,Saudi Arabia,42.171,45,charts/2020-03-19_SA.svg
2020-03-19,2020-03-13,SA,Saudi Arabia,58.799,62,charts/2020-03-19_SA.svg
2020-03-19,2020-03-14,SA,Saudi Arabia,76.919,86,charts/2020-03-19_SA.svg
2020-03-19,2020-03-15,SA,Saudi Arabia,95.570,86,charts/2020-03-19_SA.svg
2020-03-19,2020-03-16,SA,Saudi Arabia,113.901,118,charts/2020-03-19_SA.svg
2020-03-19,2020-03-17,SA,Saudi Arabia,131.256,133,charts/2020-03-19_SA.svg
2020-03-19,2020-03-18,SA,Saudi Arabia,147.196,133,charts/2020-03-19_SA.svg
2020-03-19,2020-03-19,SA,Saudi Arabia,161.483,171,charts/2020-03-19_SA.svg
2020-03-19,2020-03-20,SA,Saudi Arabia,174.037,,charts/2020-03-19_SA.svg
2020-03-19,2020-03-21,SA,Saudi Arabia,184.893,,charts/2020-03-19_SA.svg
2020-03-19,2020-03-22,SA,Saudi Arabia,194.160,,charts/2020-03-19_SA.svg
2020-03-19,2020-02-29,SE,Sweden,0.033,12,charts/2020-03-19_SE.svg
2020-03-19,2020-03-01,SE,Sweden,0.191,13,charts/2020-03-19_SE.svg
2020-03-19,2020-03-02,SE,Sweden,0.836,14,charts/2020-03-19_SE.svg
2020-03-19,2020-03-03,SE,Sweden,2.888,15,charts/2020-03-19_SE.svg
2020-03-19,2020-03-04,SE,Sweden,8.186,24,charts/2020-03-19_SE.svg
2020-03-19,2020-03-05,SE,Sweden,19.644,35,charts/2020-03-19_SE.svg
2020-03-19,2020-03-06,SE,Sweden,40.984,61,charts/2020-03-19_SE.svg
2020-03-19,2020-03-07,SE,Sweden,76.026,137,charts/2020-03-19_SE.svg
2020-03-19,2020-03-08,SE,Sweden,127.771,161,charts/2020-03-19_SE.svg
2020-03-19,2020-03-09,SE,Sweden,197.637,203,charts/2020-03-19_SE.svg
2020-03-19,2020-03-10,SE,Sweden,285.124,248,charts/2020-03-19_SE.svg
2020-03-19,2020-03-11,SE,Sweden,387.939,326,charts/2020-03-19_SE.svg
2020-03-19,2020-03-12,SE,Sweden,502.484,462,charts/2020-03-19_SE.svg
2020-03-19,2020-03-13,SE,Sweden,624.492,620,charts/2020-03-19_SE.svg
2020-03-19,2020-03-14,SE,Sweden,749.626,775,charts/2020-03-19_SE.svg
2020-03-19,2020-03-15,SE,Sweden,873.953,924,charts/2020-03-19_SE.svg
2020-03-19,2020-03-16,SE,Sweden,994.217,1032,charts/2020-03-19_SE.svg
2020-03-19,2020-03-17,SE,Sweden,1107.967,1121,charts/2020-03-19_SE.svg
2020-03-19,2020-03-18,SE,Sweden,1213.541,1167,charts/2020-03-19_SE.svg
2020-03-19,2020-03-19,SE,Sweden,1309.982,1301,charts/2020-03-19_SE.svg
2020-03-19,2020-03-20,SE,Sweden,1396.912,,charts/2020-03-19_SE.svg
2020-03-19,2020-03-21,SE,Sweden,1474.395,,charts/2020-03-19_SE.svg
2020-03-19,2020-03-22,SE,Sweden,1542.809,,charts/2020-03-19_SE.svg
2020-03-19,2020-01-31,SG,Singapore,23.466,13,charts/2020-03-19_SG.svg
2020-03-19,2020-02-01,SG,Singapore,24.689,16,charts/2020-03-19_SG.svg
2020-03-19,2020-02-02,SG,Singapore,25.975,18,charts/2020-03-19_SG.svg
2020-03-19,2020-02-03,SG,Singapore,27.327,18,charts/2020-03-19_SG.svg
2020-03-19,2020-02-04,SG,Singapore,28.750,18,charts/2020-03-19_SG.svg
2020-03-19,2020-02-05,SG,Singapore,30.247,24,charts/2020-03-19_SG.svg
2020-03-19,2020-02-06,SG,Singapore,31.822,28,charts/2020-03-19_SG.svg
2020-03-19,2020-02-07,SG,Singapore,33.478,30,charts/2020-03-19_SG.svg
2020-03-19,2020-02-08,SG,Singapore,35.220,33,charts/2020-03-19_SG.svg
2020-03-19,2020-02-09,SG,Singapore,37.053,40,charts/2020-03-19_SG.svg
2020-03-19,2020-02-10,SG,Singapore,38.981,43,charts/2020-03-19_SG.svg
2020-03-19,2020-02-11,SG,Singapore,41.009,45,charts/2020-03-19_SG.svg
2020-03-19,2020-02-12,SG,Singapore,43.142,47,charts/2020-03-19_SG.svg
2020-03-19,2020-02-13,SG,Singapore,45.385,50,charts/2020-03-19_SG.svg
2020-03-19,2020-02-14,SG,Singapore,47.745,58,charts/2020-03-19_SG.svg
2020-03-19,2020-02-15,SG,Singapore,50.227,67,charts/2020-03-19_SG.svg
2020-03-19,2020-02-16,SG,Singapore,52.839,72,charts/2020-03-19_SG.svg
2020-03-19,2020-02-17,SG,Singapore,55.585,75,charts/2020-03-19_SG.svg
2020-03-19,2020-02-18,SG,Singapore,58.474,77,charts/2020-03-19_SG.svg
2020-03-19,2020-02-19,SG,Singapore,61.512,81,charts/2020-03-19_SG.svg
2020-03-19,2020-02-20,SG,Singapore,64.708,84,charts/2020-03-19_SG.svg
2020-03-19,2020-02-21,SG,Singapore,68.069,85,charts/2020-03-19_SG.svg
2020-03-19,2020-02-22,SG,Singapore,71.605,86,charts/2020-03-19_SG.svg
2020-03-19,2020-02-23,SG,Singapore,75.323,89,charts/2020-03-19_SG.svg
2020-03-19,2020-02-24,SG,Singapore,79.234,89,charts/2020-03-19_SG.svg
2020-03-19,2020-02-25,SG,Singapore,83.348,90,charts/2020-03-19_SG.svg
2020-03-19,2020-02-26,SG,Singapore,87.675,91,charts/2020-03-19_SG.svg
2020-03-19,2020-02-27,SG,Singapore,92.225,93,charts/2020-03-19_SG.svg
2020-03-19,2020-02-28,SG,Singapore,97.011,96,charts/2020-03-19_SG.svg
2020-03-19,2020-02-29,SG,Singapore,102.045,98,charts/2020-03-19_SG.svg
2020-03-19,2020-03-01,SG,Singapore,107.339,102,charts/2020-03-19_SG.svg
2020-03-19,2020-03-02,SG,Singapore,112.907,106,charts/2020-03-19_SG.svg
2020-03-19,2020-03-03,SG,Singapore,118.763,108,charts/2020-03-19_SG.svg
2020-03-19,2020-03-04,SG,Singapore,124.922,110,charts/2020-03-19_SG.svg
2020-03-19,2020-03-05,SG,Singapore,131.400,112,charts/2020-03-19_SG.svg
2020-03-19,2020-03-06,SG,Singapore,138.212,117,charts/2020-03-19_SG.svg
2020-03-19,2020-03-07,SG,Singapore,145.377,130,charts/2020-03-19_SG.svg
2020-03-19,2020-03-08,SG,Singapore,152.911,138,charts/2020-03-19_SG.svg
2020-03-19,2020-03-09,SG,Singapore,160.836,150,charts/2020-03-19_SG.svg
2020-03-19,2020-03-10,SG,Singapore,169.169,160,charts/2020-03-19_SG.svg
2020-03-19,2020-03-11,SG,Singapore,177.934,166,charts/2020-03-19_SG.svg
2020-03-19,2020-03-12,SG,Singapore,187.151,178,charts/2020-03-19_SG.svg
2020-03-19,2020-03-13,SG,Singapore,196.844,187,charts/2020-03-19_SG.svg
2020-03-19,2020-03-14,SG,Singapore,207.037,200,charts/2020-03-19_SG.svg
2020-03-19,2020-03-15,SG,Singapore,217.758,214,charts/2020-03-19_SG.svg
2020-03-19,2020-03-16,SG,Singapore,229.031,226,charts/2020-03-19_SG.svg
2020-03-19,2020-03-17,SG,Singapore,240.887,243,charts/2020-03-19_SG.svg
2020-03-19,2020-03-18,SG,Singapore,253.354,266,charts/2020-03-19_SG.svg
2020-03-19,2020-03-19,SG,Singapore,266.465,313,charts/2020-03-19_SG.svg
2020-03-19,2020-03-20,SG,Singapore,280.252,,charts/2020-03-19_SG.svg
2020-03-19,2020-03-21,SG,Singapore,294.751,,charts/2020-03-19_SG.svg
2020-03-19,2020-03-22,SG,Singapore,309.998,,charts/2020-03-19_SG.svg
2020-03-19,2020-03-08,SI,Slovenia,2.933,12,charts/2020-03-19_SI.svg
2020-03-19,2020-03-09,SI,Slovenia,11.382,16,charts/2020-03-19_SI.svg
2020-03-19,2020-03-11,SI,Slovenia,30.028,31,charts/2020-03-19_SI.svg
2020-03-19,2020-03-12,SI,Slovenia,60.116,57,charts/2020-03-19_SI.svg
2020-03-19,2020-03-13,SI,Slovenia,98.786,96,charts/2020-03-19_SI.svg
2020-03-19,2020-03-14,SI,Slovenia,140.940,141,charts/2020-03-19_SI.svg
2020-03-19,2020-03-15,SI,Slovenia,181.747,181,charts/2020-03-19_SI.svg
2020-03-19,2020-03-16,SI,Slovenia,218.012,219,charts/2020-03-19_SI.svg
2020-03-19,2020-03-17,SI,Slovenia,248.324,253,charts/2020-03-19_SI.svg
2020-03-19,2020-03-18,SI,Slovenia,272.565,275,charts/2020-03-19_SI.svg
2020-03-19,2020-03-19,SI,Slovenia,291.350,286,charts/2020-03-19_SI.svg
2020-03-19,2020-03-20,SI,Slovenia,305.580,,charts/2020-03-19_SI.svg
2020-03-19,2020-03-21,SI,Slovenia,316.187,,charts/2020-03-19_SI.svg
2020-03-19,2020-03-22,SI,Slovenia,324.001,,charts/2020-03-19_SI.svg
2020-03-19,2020-03-05,SM,San Marino,12.876,15,charts/2020-03-19_SM.svg
2020-03-19,2020-03-06,SM,San Marino,18.217,22,charts/2020-03-19_SM.svg
2020-03-19,2020-03-07,SM,San Marino,24.531,23,charts/2020-03-19_SM.svg
2020-03-19,2020-03-08,SM,San Marino,31.663,26,charts/2020-03-19_SM.svg
2020-03-19,2020-03-09,SM,San Marino,39.409,37,charts/2020-03-19_SM.svg
2020-03-19,2020-03-10,SM,San Marino,47.545,49,charts/2020-03-19_SM.svg
2020-03-19,2020-03-11,SM,San Marino,55.848,62,charts/2020-03-19_SM.svg
2020-03-19,2020-03-12,SM,San Marino,64.114,66,charts/2020-03-19_SM.svg
2020-03-19,2020-03-13,SM,San Marino,72.170,67,charts/2020-03-19_SM.svg
2020-03-19,2020-03-14,SM,San Marino,79.881,73,charts/2020-03-19_SM.svg
2020-03-19,2020-03-15,SM,San Marino,87.147,92,charts/2020-03-19_SM.svg
2020-03-19,2020-03-16,SM,San Marino,93.902,98,charts/2020-03-19_SM.svg
2020-03-19,2020-03-17,SM,San Marino,100.110,102,charts/2020-03-19_SM.svg
2020-03-19,2020-03-18,SM,San Marino,105.760,104,charts/2020-03-19_SM.svg
2020-03-19,2020-03-19,SM,San Marino,110.859,109,charts/2020-03-19_SM.svg
2020-03-19,2020-03-20,SM,San Marino,115.427,,charts/2020-03-19_SM.svg
2020-03-19,2020-03-21,SM,San Marino,119.494,,charts/2020-03-19_SM.svg
2020-03-19,2020-03-22,SM,San Marino,123.095,,charts/2020-03-19_SM.svg
2020-03-19,2020-01-28,TH,Thailand,3.919,14,charts/2020-03-19_TH.svg
2020-03-19,2020-01-29,TH,Thailand,4.262,14,charts/2020-03-19_TH.svg
2020-03-19,2020-01-30,TH,Thailand,4.634,14,charts/2020-03-19_TH.svg
2020-03-19,2020-01-31,TH,Thailand,5.038,14,charts/2020-03-19_TH.svg
2020-03-19,2020-02-01,TH,Thailand,5.478,19,charts/2020-03-19_TH.svg
2020-03-19,2020-02-02,TH,Thailand,5.956,19,charts/2020-03-19_TH.svg
2020-03-19,2020-02-03,TH,Thailand,6.476,19,charts/2020-03-19_TH.svg
2020-03-19,2020-02-04,TH,Thailand,7.041,19,charts/2020-03-19_TH.svg
2020-03-19,2020-02-05,TH,Thailand,7.655,25,charts/2020-03-19_TH.svg
2020-03-19,2020-02-06,TH,Thailand,8.322,25,charts/2020-03-19_TH.svg
2020-03-19,2020-02-07,TH,Thailand,9.047,25,charts/2020-03-19_TH.svg
2020-03-19,2020-02-08,TH,Thailand,9.836,32,charts/2020-03-19_TH.svg
2020-03-19,2020-02-09,TH,Thailand,10.693,32,charts/2020-03-19_TH.svg
2020-03-19,2020-02-10,TH,Thailand,11.624,32,charts/2020-03-19_TH.svg
2020-03-19,2020-02-11,TH,Thailand,12.636,32,charts/2020-03-19_TH.svg
2020-03-19,2020-02-12,TH,Thailand,13.736,33,charts/2020-03-19_TH.svg
2020-03-19,2020-02-13,TH,Thailand,14.932,33,charts/2020-03-19_TH.svg
2020-03-19,2020-02-14,TH,Thailand,16.231,33,charts/2020-03-19_TH.svg
2020-03-19,2020-02-15,TH,Thailand,17.643,34,charts/2020-03-19_TH.svg
2020-03-19,2020-02-16,TH,Thailand,19.177,34,charts/2020-03-19_TH.svg
2020-03-19,2020-02-17,TH,Thailand,20.845,34,charts/2020-03-19_TH.svg
2020-03-19,2020-02-18,TH,Thailand,22.657,35,charts/2020-03-19_TH.svg
2020-03-19,2020-02-19,TH,Thailand,24.626,35,charts/2020-03-19_TH.svg
2020-03-19,2020-02-20,TH,Thailand,26.766,35,charts/2020-03-19_TH.svg
2020-03-19,2020-02-21,TH,Thailand,29.091,35,charts/2020-03-19_TH.svg
2020-03-19,2020-02-22,TH,Thailand,31.618,35,charts/2020-03-19_TH.svg
2020-03-19,2020-02-23,TH,Thailand,34.363,35,charts/2020-03-19_TH.svg
2020-03-19,2020-02-24,TH,Thailand,37.347,35,charts/2020-03-19_TH.svg
2020-03-19,2020-02-25,TH,Thailand,40.588,37,charts/2020-03-19_TH.svg
2020-03-19,2020-02-26,TH,Thailand,44.110,40,charts/2020-03-19_TH.svg
2020-03-19,2020-02-27,TH,Thailand,47.936,40,charts/2020-03-19_TH.svg
2020-03-19,2020-02-28,TH,Thailand,52.094,40,charts/2020-03-19_TH.svg
2020-03-19,2020-02-29,TH,Thailand,56.611,42,charts/2020-03-19_TH.svg
2020-03-19,2020-03-01,TH,Thailand,61.518,42,charts/2020-03-19_TH.svg
2020-03-19,2020-03-02,TH,Thailand,66.850,43,charts/2020-03-19_TH.svg
2020-03-19,2020-03-05,TH,Thailand,72.642,47,charts/2020-03-19_TH.svg
2020-03-19,2020-03-07,TH,Thailand,78.935,50,charts/2020-03-19_TH.svg
2020-03-19,2020-03-11,TH,Thailand,85.771,59,charts/2020-03-19_TH.svg
2020-03-19,2020-03-12,TH,Thailand,93.198,70,charts/2020-03-19_TH.svg
2020-03-19,2020-03-14,TH,Thailand,101.266,82,charts/2020-03-19_TH.svg
2020-03-19,2020-03-15,TH,Thailand,110.030,82,charts/2020-03-19_TH.svg
2020-03-19,2020-03-16,TH,Thailand,119.551,114,charts/2020-03-19_TH.svg
2020-03-19,2020-03-17,TH,Thailand,129.892,177,charts/2020-03-19_TH.svg
2020-03-19,2020-03-18,TH,Thailand,141.126,177,charts/2020-03-19_TH.svg
2020-03-19,2020-03-19,TH,Thailand,153.328,177,charts/2020-03-19_TH.svg
2020-03-19,2020-03-20,TH,Thailand,166.583,,charts/2020-03-19_TH.svg
2020-03-19,2020-03-21,TH,Thailand,180.980,,charts/2020-03-19_TH.svg
2020-03-19,2020-03-22,TH,Thailand,196.617,,charts/2020-03-19_TH.svg
2020-03-19,2020-02-05,TW,Taiwan,11.379,11,charts/2020-03-19_TW.svg
2020-03-19,2020-02-06,TW,Taiwan,11.924,11,charts/2020-03-19_TW.svg
2020-03-19,2020-02-07,TW,Taiwan,12.496,16,charts/2020-03-19_TW.svg
2020-03-19,2020-02-08,TW,Taiwan,13.095,17,charts/2020-03-19_TW.svg
2020-03-19,2020-02-09,TW,Taiwan,13.722,18,charts/2020-03-19_TW.svg
2020-03-19,2020-02-10,TW,Taiwan,14.380,18,charts/2020-03-19_TW.svg
2020-03-19,2020-02-11,TW,Taiwan,15.069,18,charts/2020-03-19_TW.svg
2020-03-19,2020-02-12,TW,Taiwan,15.791,18,charts/2020-03-19_TW.svg
2020-03-19,2020-02-13,TW,Taiwan,16.547,18,charts/2020-03-19_TW.svg
2020-03-19,2020-02-14,TW,Taiwan,17.340,18,charts/2020-03-19_TW.svg
2020-03-19,2020-02-15,TW,Taiwan,18.170,18,charts/2020-03-19_TW.svg
2020-03-19,2020-02-16,TW,Taiwan,19.040,18,charts/2020-03-19_TW.svg
2020-03-19,2020-02-17,TW,Taiwan,19.952,20,charts/2020-03-19_TW.svg
2020-03-19,2020-02-18,TW,Taiwan,20.907,22,charts/2020-03-19_TW.svg
2020-03-19,2020-02-19,TW,Taiwan,21.907,22,charts/2020-03-19_TW.svg
2020-03-19,2020-02-20,TW,Taiwan,22.956,24,charts/2020-03-19_TW.svg
2020-03-19,2020-02-21,TW,Taiwan,24.054,24,charts/2020-03-19_TW.svg
2020-03-19,2020-02-22,TW,Taiwan,25.205,26,charts/2020-03-19_TW.svg
2020-03-19,2020-02-23,TW,Taiwan,26.411,26,charts/2020-03-19_TW.svg
2020-03-19,2020-02-24,TW,Taiwan,27.674,28,charts/2020-03-19_TW.svg
2020-03-19,2020-02-25,TW,Taiwan,28.998,30,charts/2020-03-19_TW.svg
2020-03-19,2020-02-26,TW,Taiwan,30.384,31,charts/2020-03-19_TW.svg
2020-03-19,2020-02-27,TW,Taiwan,31.837,32,charts/2020-03-19_TW.svg
2020-03-19,2020-02-28,TW,Taiwan,33.359,34,charts/2020-03-19_TW.svg
2020-03-19,2020-02-29,TW,Taiwan,34.954,39,charts/2020-03-19_TW.svg
2020-03-19,2020-03-01,TW,Taiwan,36.624,40,charts/2020-03-19_TW.svg
2020-03-19,2020-03-02,TW,Taiwan,38.375,40,charts/2020-03-19_TW.svg
2020-03-19,2020-03-03,TW,Taiwan,40.208,41,charts/2020-03-19_TW.svg
2020-03-19,2020-03-04,TW,Taiwan,42.129,42,charts/2020-03-19_TW.svg
2020-03-19,2020-03-06,TW,Taiwan,44.142,44,charts/2020-03-19_TW.svg
2020-03-19,2020-03-07,TW,Taiwan,46.250,45,charts/2020-03-19_TW.svg
2020-03-19,2020-03-08,TW,Taiwan,48.459,45,charts/2020-03-19_TW.svg
2020-03-19,2020-03-09,TW,Taiwan,50.773,45,charts/2020-03-19_TW.svg
2020-03-19,2020-03-11,TW,Taiwan,53.197,48,charts/2020-03-19_TW.svg
2020-03-19,2020-03-12,TW,Taiwan,55.737,48,charts/2020-03-19_TW.svg
2020-03-19,2020-03-13,TW,Taiwan,58.397,49,charts/2020-03-19_TW.svg
2020-03-19,2020-03-14,TW,Taiwan,61.184,53,charts/2020-03-19_TW.svg
2020-03-19,2020-03-15,TW,Taiwan,64.104,59,charts/2020-03-19_TW.svg
2020-03-19,2020-03-16,TW,Taiwan,67.163,59,charts/2020-03-19_TW.svg
2020-03-19,2020-03-17,TW,Taiwan,70.367,67,charts/2020-03-19_TW.svg
2020-03-19,2020-03-18,TW,Taiwan,73.723,77,charts/2020-03-19_TW.svg
2020-03-19,2020-03-19,TW,Taiwan,77.240,108,charts/2020-03-19_TW.svg
2020-03-19,2020-03-20,TW,Taiwan,80.923,,charts/2020-03-19_TW.svg
2020-03-19,2020-03-21,TW,Taiwan,84.782,,charts/2020-03-19_TW.svg
2020-03-19,2020-03-22,TW,Taiwan,88.824,,charts/2020-03-19_TW.svg
2020-03-19,2020-02-03,US,United States of America,0.015,11,charts/2020-03-19_US.svg
2020-03-19,2020-02-04,US,United States of America,0.021,11,charts/2020-03-19_US.svg
2020-03-19,2020-02-05,US,United States of America,0.028,11,charts/2020-03-19_US.svg
2020-03-19,2020-02-06,US,United States of America,0.038,12,charts/2020-03-19_US.svg
2020-03-19,2020-02-07,US,United States of America,0.051,12,charts/2020-03-19_US.svg
2020-03-19,2020-02-08,US,United States of America,0.069,12,charts/2020-03-19_US.svg
2020-03-19,2020-02-09,US,United States of America,0.093,12,charts/2020-03-19_US.svg
2020-03-19,2020-02-10,US,United States of America,0.125,12,charts/2020-03-19_US.svg
2020-03-19,2020-02-11,US,United States of America,0.169,13,charts/2020-03-19_US.svg
2020-03-19,2020-02-12,US,United States of America,0.228,13,charts/2020-03-19_US.svg
2020-03-19,2020-02-13,US,United States of America,0.307,14,charts/2020-03-19_US.svg
2020-03-19,2020-02-14,US,United States of America,0.413,15,charts/2020-03-19_US.svg
2020-03-19,2020-02-15,US,United States of America,0.557,15,charts/2020-03-19_US.svg
2020-03-19,2020-02-16,US,United States of America,0.750,15,charts/2020-03-19_US.svg
2020-03-19,2020-02-17,US,United States of America,1.009,15,charts/2020-03-19_US.svg
2020-03-19,2020-02-18,US,United States of America,1.358,15,charts/2020-03-19_US.svg
2020-03-19,2020-02-19,US,United States of America,1.828,15,charts/2020-03-19_US.svg
2020-03-19,2020-02-20,US,United States of America,2.459,15,charts/2020-03-19_US.svg
2020-03-19,2020-02-21,US,United States of America,3.307,16,charts/2020-03-19_US.svg
2020-03-19,2020-02-22,US,United States of America,4.447,35,charts/2020-03-19_US.svg
2020-03-19,2020-02-23,US,United States of America,5.978,35,charts/2020-03-19_US.svg
2020-03-19,2020-02-24,US,United States of America,8.035,35,charts/2020-03-19_US.svg
2020-03-19,2020-02-25,US,United States of America,10.797,53,charts/2020-03-19_US.svg
2020-03-19,2020-02-26,US,United States of America,14.504,53,charts/2020-03-19_US.svg
2020-03-19,2020-02-27,US,United States of America,19.480,59,charts/2020-03-19_US.svg
2020-03-19,2020-02-28,US,United States of America,26.157,60,charts/2020-03-19_US.svg
2020-03-19,2020-02-29,US,United States of America,35.115,66,charts/2020-03-19_US.svg
2020-03-19,2020-03-01,US,United States of America,47.129,69,charts/2020-03-19_US.svg
2020-03-19,2020-03-02,US,United States of America,63.238,89,charts/2020-03-19_US.svg
2020-03-19,2020-03-03,US,United States of America,84.835,103,charts/2020-03-19_US.svg
2020-03-19,2020-03-04,US,United States of America,113.781,125,charts/2020-03-19_US.svg
2020-03-19,2020-03-05,US,United States of America,152.567,159,charts/2020-03-19_US.svg
2020-03-19,2020-03-06,US,United States of America,204.527,233,charts/2020-03-19_US.svg
2020-03-19,2020-03-07,US,United States of America,274.121,338,charts/2020-03-19_US.svg
2020-03-19,2020-03-08,US,United States of America,367.309,433,charts/2020-03-19_US.svg
2020-03-19,2020-03-09,US,United States of America,492.063,554,charts/2020-03-19_US.svg
